,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
10591,India,IND,2021-04-26,142524947.0,119886252.0,22638695.0,2812,1400144310.0,8.562421112149504
10592,India,IND,2021-04-27,144879233.0,121263287.0,23615946.0,2771,1400144310.0,8.660770617280157
10593,India,IND,2021-04-28,147053392.0,122538179.0,24515213.0,3293,1400144310.0,8.751824945815764
10594,India,IND,2021-04-29,149268772.0,123811908.0,25456864.0,3645,1400144310.0,8.842796211484801
10595,India,IND,2021-04-30,151998107.0,125376952.0,26621155.0,3498,1400144310.0,8.954573546779617
10596,India,IND,2021-05-01,153626325.0,126328970.0,27297355.0,3523,1400144310.0,9.022567823740967
10597,India,IND,2021-05-02,154211511.0,126704151.0,27507360.0,3689,1400144310.0,9.049363704517
10598,India,IND,2021-05-03,156082136.0,127696675.0,28385461.0,3417,1400144310.0,9.120250968987618
10599,India,IND,2021-05-04,157750752.0,128627919.0,29122833.0,3449,1400144310.0,9.186761541744222
10600,India,IND,2021-05-05,159931238.0,129730641.0,30200597.0,3780,1400144310.0,9.265519280651864
10601,India,IND,2021-05-06,162603603.0,131058890.0,31544713.0,3980,1400144310.0,9.36038443065915
10602,India,IND,2021-05-07,165190000.0,132294827.0,32895173.0,3915,1400144310.0,9.44865654598132
10603,India,IND,2021-05-08,167493857.0,133366482.0,34127375.0,4187,1400144310.0,9.525195442175528
10604,India,IND,2021-05-09,168304868.0,133854676.0,34450192.0,4092,1400144310.0,9.560062848093137
10605,India,IND,2021-05-10,171098918.0,135192013.0,35906905.0,3754,1400144310.0,9.655577074051745
10606,India,IND,2021-05-11,173862643.0,136557345.0,37305298.0,3876,1400144310.0,9.753090736768412
10607,India,IND,2021-05-12,176045577.0,137805245.0,38240332.0,4205,1400144310.0,9.842217264019022
10608,India,IND,2021-05-13,178361846.0,139087590.0,39274256.0,4120,1400144310.0,9.933803894828527
10609,India,IND,2021-05-14,179646413.0,139861462.0,39784951.0,4000,1400144310.0,9.989074769014346
10610,India,IND,2021-05-15,181544536.0,141132112.0,40412424.0,3890,1400144310.0,10.07982612877954
10611,India,IND,2021-05-16,182251006.0,141764335.0,40486671.0,4077,1400144310.0,10.124980260070478
10612,India,IND,2021-05-17,183817204.0,143090218.0,40726986.0,4106,1400144310.0,10.21967642749625
10613,India,IND,2021-05-18,185191602.0,144270200.0,40921402.0,4329,1400144310.0,10.303952169044631
10614,India,IND,2021-05-19,186410600.0,145333606.0,41076994.0,4529,1400144310.0,10.379901911682232
10615,India,IND,2021-05-20,187886885.0,146624652.0,41262233.0,3874,1400144310.0,10.47210997843501
10616,India,IND,2021-05-22,190842497.0,149219616.0,41622881.0,4194,1400144310.0,10.657445445748374
10617,India,IND,2021-05-23,191719240.0,150033188.0,41686052.0,3741,1400144310.0,10.715551741948657
10618,India,IND,2021-05-24,194165711.0,152301505.0,41864206.0,4454,1400144310.0,10.877557685464579
10619,India,IND,2021-05-25,195506779.0,153511379.0,41995400.0,3511,1400144310.0,10.963968349805315
10620,India,IND,2021-05-26,198425615.0,156189641.0,42235974.0,4157,1400144310.0,11.155253061021975
10621,India,IND,2021-05-27,201203166.0,158783606.0,42419560.0,3847,1400144310.0,11.340517178547117
10622,India,IND,2021-05-28,203166802.0,160605562.0,42561240.0,3660,1400144310.0,11.470643479599614
10623,India,IND,2021-05-29,207088953.0,164158704.0,42930249.0,3617,1400144310.0,11.724413178524435
10624,India,IND,2021-05-30,208665123.0,165598013.0,43067110.0,3460,1400144310.0,11.827210368051276
10625,India,IND,2021-05-31,210449895.0,167191085.0,43258810.0,3128,1400144310.0,11.940989497004061
10626,India,IND,2021-06-01,213135738.0,169585180.0,43550558.0,2795,1400144310.0,12.111978657399964
10627,India,IND,2021-06-02,215678166.0,171866824.0,43811342.0,3207,1400144310.0,12.274936431373993
10628,India,IND,2021-06-03,218344384.0,174296917.0,44047467.0,2887,1400144310.0,12.44849661246704
10629,India,IND,2021-06-04,223607768.0,179172948.0,44434820.0,2713,1400144310.0,12.79674864371659
10630,India,IND,2021-06-05,225571144.0,180972102.0,44599042.0,3380,1400144310.0,12.925246398351609
10631,India,IND,2021-06-06,228041045.0,183275704.0,44765341.0,2677,1400144310.0,13.089772439242353
10632,India,IND,2021-06-07,230490652.0,185501579.0,44989073.0,2427,1400144310.0,13.248747123787547
10633,India,IND,2021-06-08,233680929.0,188363894.0,45317035.0,2123,1400144310.0,13.453177122863858
10634,India,IND,2021-06-09,236856505.0,191222380.0,45634125.0,2219,1400144310.0,13.65733365012925
10635,India,IND,2021-06-10,240281903.0,194325996.0,45955907.0,6148,1400144310.0,13.878997658462792
10636,India,IND,2021-06-11,243703242.0,197415653.0,46287589.0,3403,1400144310.0,14.099664698133866
10637,India,IND,2021-06-12,246188067.0,199655293.0,46532774.0,4002,1400144310.0,14.259622495626898
10638,India,IND,2021-06-13,249430416.0,202572835.0,46857581.0,3303,1400144310.0,14.467996873836524
10639,India,IND,2021-06-14,252760364.0,205571046.0,47189318.0,3921,1400144310.0,14.682132729589853
10640,India,IND,2021-06-15,255305366.0,207830971.0,47474395.0,2726,1400144310.0,14.843539306316217
10641,India,IND,2021-06-16,258325900.0,210442950.0,47882950.0,2542,1400144310.0,15.030090005508075
10642,India,IND,2021-06-17,262970250.0,214553189.0,48417061.0,2330,1400144310.0,15.32364824594402
10643,India,IND,2021-06-18,266355940.0,217542993.0,48812947.0,1587,1400144310.0,15.537183663589648
10644,India,IND,2021-06-19,270908312.0,221493259.0,49415053.0,1647,1400144310.0,15.819316438889075
10645,India,IND,2021-06-20,274286599.0,224541283.0,49745316.0,1576,1400144310.0,16.037009999347855
10646,India,IND,2021-06-21,283313942.0,232744813.0,50569129.0,1422,1400144310.0,16.622916033562284
10647,India,IND,2021-06-22,289855456.0,238586187.0,51269269.0,1167,1400144310.0,17.04011402938887
10648,India,IND,2021-06-23,293370338.0,241720520.0,51649818.0,1358,1400144310.0,17.263971883012545
10649,India,IND,2021-06-24,300054027.0,247652194.0,52401833.0,1321,1400144310.0,17.68761921405087
10650,India,IND,2021-06-25,306661528.0,253359907.0,53301621.0,1329,1400144310.0,18.095270979603523
10651,India,IND,2021-06-26,314841384.0,260253182.0,54588202.0,1183,1400144310.0,18.58759701705319
10652,India,IND,2021-06-27,318030412.0,262916313.0,55114099.0,1258,1400144310.0,18.777801053949933
10653,India,IND,2021-06-28,321423578.0,265545768.0,55877810.0,979,1400144310.0,18.965599910197827
10654,India,IND,2021-06-29,327423913.0,270178001.0,57245912.0,907,1400144310.0,19.296439593430197
10655,India,IND,2021-06-30,329158139.0,271410023.0,57748116.0,817,1400144310.0,19.384432094717436
10656,India,IND,2021-07-01,334741649.0,275693081.0,59048568.0,1005,1400144310.0,19.69033327714627
10657,India,IND,2021-07-02,335671794.0,276339011.0,59332783.0,853,1400144310.0,19.736466378954894
10658,India,IND,2021-07-03,344300590.0,282231365.0,62069225.0,738,1400144310.0,20.157305428038345
10659,India,IND,2021-07-04,347378550.0,284455266.0,62923284.0,955,1400144310.0,20.316139127116116
10660,India,IND,2021-07-05,351229497.0,286751758.0,64477739.0,723,1400144310.0,20.480157363207795
10661,India,IND,2021-07-06,354307646.0,288782557.0,65525089.0,553,1400144310.0,20.62519948390177
10662,India,IND,2021-07-07,358070763.0,291184757.0,66886006.0,930,1400144310.0,20.79676751320012
10663,India,IND,2021-07-08,368991222.0,298678913.0,70312309.0,817,1400144310.0,21.3320091983947
10664,India,IND,2021-07-10,376032586.0,303171498.0,72861088.0,1206,1400144310.0,21.65287505257226
10665,India,IND,2021-07-11,377352501.0,304018852.0,73333649.0,895,1400144310.0,21.713394100069586
10666,India,IND,2021-07-12,381467646.0,306612781.0,74854865.0,724,1400144310.0,21.89865564643119
10667,India,IND,2021-07-13,387697935.0,311387539.0,76310396.0,2020,1400144310.0,22.2396746375379
10668,India,IND,2021-07-14,391340491.0,313529502.0,77810989.0,624,1400144310.0,22.392656225557207
10669,India,IND,2021-07-15,395343767.0,316116189.0,79227578.0,581,1400144310.0,22.577400539520102
10670,India,IND,2021-07-16,399695879.0,318665226.0,81030653.0,542,1400144310.0,22.75945584494787
10671,India,IND,2021-07-17,404931715.0,321893762.0,83037953.0,560,1400144310.0,22.990041790763698
10672,India,IND,2021-07-19,411846401.0,326392783.0,85453618.0,499,1400144310.0,23.311367311845164
10673,India,IND,2021-07-20,415472455.0,328716212.0,86756243.0,374,1400144310.0,23.47730942105532
10674,India,IND,2021-07-21,417851151.0,330259212.0,87591939.0,3998,1400144310.0,23.58751234720941
10675,India,IND,2021-07-22,423417030.0,333945151.0,89471879.0,507,1400144310.0,23.850766568483216
10676,India,IND,2021-07-23,427882261.0,336819816.0,91062445.0,483,1400144310.0,24.056078619496017
10677,India,IND,2021-07-24,433150864.0,340387695.0,92763169.0,546,1400144310.0,24.31090085278424
10678,India,IND,2021-07-25,435196001.0,341802707.0,93393294.0,535,1400144310.0,24.411962721185503
10679,India,IND,2021-07-26,441912395.0,346516149.0,95396246.0,416,1400144310.0,24.748602449414662
10680,India,IND,2021-07-27,446156659.0,349324061.0,96832598.0,415,1400144310.0,24.949146920434224
10681,India,IND,2021-07-28,450706257.0,352545271.0,98160986.0,640,1400144310.0,25.17920963446975
10682,India,IND,2021-07-29,456033754.0,356140739.0,99893015.0,640,1400144310.0,25.436002307505
10683,India,IND,2021-07-30,461518479.0,359820313.0,101698166.0,555,1400144310.0,25.698801932780775
10684,India,IND,2021-08-01,472223639.0,367994586.0,104229053.0,541,1400144310.0,26.28261839667084
10685,India,IND,2021-08-03,485286570.0,378090597.0,107195973.0,422,1400144310.0,27.003687712732983
10686,India,IND,2021-08-04,489342295.0,381126275.0,108216020.0,562,1400144310.0,27.22049950694011
10687,India,IND,2021-08-05,495327595.0,385631050.0,109696545.0,533,1400144310.0,27.54223598566065
10688,India,IND,2021-08-06,501009609.0,390041560.0,110968049.0,464,1400144310.0,27.857239944074053
10689,India,IND,2021-08-07,506810492.0,394378151.0,112432341.0,617,1400144310.0,28.166964518107424
10690,India,IND,2021-08-08,508664759.0,395667593.0,112997166.0,491,1400144310.0,28.259058025240268
10691,India,IND,2021-08-09,514500268.0,400158057.0,114342211.0,447,1400144310.0,28.57977239503262
10692,India,IND,2021-08-10,519080524.0,403596088.0,115484436.0,373,1400144310.0,28.82532072711848
10693,India,IND,2021-08-11,523671019.0,406980329.0,116690690.0,497,1400144310.0,29.06702731234897
10694,India,IND,2021-08-13,536189903.0,416846115.0,119343788.0,585,1400144310.0,29.77165368046955
10695,India,IND,2021-08-14,543846290.0,422575401.0,121270889.0,478,1400144310.0,30.18084621577329
10696,India,IND,2021-08-16,550520038.0,428681772.0,121838266.0,417,1400144310.0,30.616970617835815
10697,India,IND,2021-08-17,556520316.0,433454974.0,123065342.0,437,1400144310.0,30.957878477540646
10698,India,IND,2021-08-18,562151515.0,437698591.0,124452924.0,440,1400144310.0,31.26096273604826
10699,India,IND,2021-08-19,566595708.0,441116044.0,125479664.0,530,1400144310.0,31.505041362486413
10700,India,IND,2021-08-20,573205464.0,446102199.0,127103265.0,540,1400144310.0,31.86115858300349
10701,India,IND,2021-08-21,576365820.0,448292884.0,128072936.0,375,1400144310.0,32.01761995518876
10702,India,IND,2021-08-22,580771824.0,451186857.0,129584967.0,403,1400144310.0,32.22431100691328
10703,India,IND,2021-08-23,582239230.0,452207578.0,130031652.0,389,1400144310.0,32.29721213522626
10704,India,IND,2021-08-24,588731504.0,456880623.0,131850881.0,354,1400144310.0,32.63096666085798
10705,India,IND,2021-08-25,597923238.0,463341344.0,134581894.0,648,1400144310.0,33.09239916848286
10706,India,IND,2021-08-26,604391211.0,468130627.0,136260584.0,607,1400144310.0,33.434455552656566
10707,India,IND,2021-08-27,615540527.0,476059071.0,139481456.0,496,1400144310.0,34.000714612053095
10708,India,IND,2021-08-28,625864766.0,483512657.0,142352109.0,509,1400144310.0,34.533058738781
10709,India,IND,2021-08-29,632587851.0,488153607.0,144434244.0,460,1400144310.0,34.864521000695994
10710,India,IND,2021-08-30,639305611.0,493077195.0,146228416.0,380,1400144310.0,35.21616961040252
10711,India,IND,2021-08-31,644799225.0,497002083.0,147797142.0,350,1400144310.0,35.49648985824897
10712,India,IND,2021-09-01,661576916.0,509668131.0,151908785.0,460,1400144310.0,36.40111432513696
10713,India,IND,2021-09-02,669775627.0,515627968.0,154147659.0,509,1400144310.0,36.82677309169652
10714,India,IND,2021-09-03,675654935.0,519667854.0,155987081.0,366,1400144310.0,37.11530663578528
10715,India,IND,2021-09-04,677744969.0,521015869.0,156729100.0,330,1400144310.0,37.211583497418204
10716,India,IND,2021-09-05,684515513.0,525319361.0,159196152.0,308,1400144310.0,37.51894410084058
10717,India,IND,2021-09-06,688453563.0,527862293.0,160591270.0,219,1400144310.0,37.700563379784754
10718,India,IND,2021-09-07,699668404.0,536004002.0,163664402.0,290,1400144310.0,38.28205408341087
10719,India,IND,2021-09-08,710550810.0,543462433.0,167088377.0,369,1400144310.0,38.81474424589848
10720,India,IND,2021-09-09,720910239.0,550694661.0,170215578.0,338,1400144310.0,39.331278716548866
10721,India,IND,2021-09-10,724114731.0,552964723.0,171150008.0,260,1400144310.0,39.49340929007525
10722,India,IND,2021-09-11,733428972.0,558984568.0,174444404.0,308,1400144310.0,39.92335390057043
10723,India,IND,2021-09-12,740278136.0,563337272.0,176940864.0,338,1400144310.0,40.23422928455139
10724,India,IND,2021-09-13,750284569.0,570046655.0,180237914.0,219,1400144310.0,40.713421532956126
10725,India,IND,2021-09-14,752714069.0,571662310.0,181051759.0,339,1400144310.0,40.828813567081525
10726,India,IND,2021-09-15,761350715.0,576856263.0,184494452.0,284,1400144310.0,41.19977197207622
10727,India,IND,2021-09-16,771341641.0,582842108.0,188499533.0,431,1400144310.0,41.62728826145071
10728,India,IND,2021-09-17,777387850.0,586105233.0,191282617.0,320,1400144310.0,41.860344595479596
10729,India,IND,2021-09-18,796015119.0,597205296.0,198809823.0,281,1400144310.0,42.65312451971469
10730,India,IND,2021-09-19,804778696.0,602206789.0,202571907.0,309,1400144310.0,43.010337198742036
10731,India,IND,2021-09-20,812232516.0,606563237.0,205669279.0,295,1400144310.0,43.3214799837311
10732,India,IND,2021-09-21,821836262.0,612360533.0,209475729.0,252,1400144310.0,43.73552987548833
10733,India,IND,2021-09-22,827297973.0,615659928.0,211638045.0,383,1400144310.0,43.97117665678333
10734,India,IND,2021-09-23,837239837.0,621209052.0,216030785.0,282,1400144310.0,44.367501804153314
10735,India,IND,2021-09-24,847653817.0,627322598.0,220331219.0,318,1400144310.0,44.80413865339352
10736,India,IND,2021-09-25,852156699.0,629574531.0,222582168.0,290,1400144310.0,44.964974431814106
10737,India,IND,2021-09-26,855791746.0,631601656.0,224190090.0,260,1400144310.0,45.10975415098462
10738,India,IND,2021-09-27,868774116.0,639303166.0,229470950.0,276,1400144310.0,45.659805309639836
10739,India,IND,2021-09-28,873244661.0,641845931.0,231398730.0,179,1400144310.0,45.841412661242046
10740,India,IND,2021-09-29,879692465.0,645293313.0,234399152.0,378,1400144310.0,46.087628853057296
10741,India,IND,2021-09-30,886425292.0,648949043.0,237476249.0,311,1400144310.0,46.34872551101536
10742,India,IND,2021-10-01,893203984.0,652744197.0,240459787.0,277,1400144310.0,46.61977999967732
10743,India,IND,2021-10-02,901004270.0,656956299.0,244047971.0,234,1400144310.0,46.92061341876967
10744,India,IND,2021-10-03,906155473.0,659744381.0,246411092.0,244,1400144310.0,47.11974160720619
10745,India,IND,2021-10-04,911080329.0,662266667.0,248813662.0,180,1400144310.0,47.29988632386043
10746,India,IND,2021-10-05,918129250.0,666078231.0,252051019.0,263,1400144310.0,47.572112834569175
10747,India,IND,2021-10-06,923526951.0,668975929.0,254551022.0,278,1400144310.0,47.77906993029883
10748,India,IND,2021-10-07,927173859.0,670864526.0,256309333.0,318,1400144310.0,47.91395581216911
10749,India,IND,2021-10-08,935219767.0,675161305.0,260058462.0,271,1400144310.0,48.22083696501256
10750,India,IND,2021-10-09,943033918.0,679245181.0,263788737.0,248,1400144310.0,48.512512328104236
10751,India,IND,2021-10-10,951139832.0,683498355.0,267641477.0,214,1400144310.0,48.816279159110394
10752,India,IND,2021-10-11,954908095.0,685337489.0,269570606.0,193,1400144310.0,48.947632333698515
10753,India,IND,2021-10-12,961339629.0,688686928.0,272652701.0,181,1400144310.0,49.18685331799834
10754,India,IND,2021-10-13,965904347.0,690968314.0,274936033.0,226,1400144310.0,49.349792665300335
10755,India,IND,2021-10-14,968362051.0,692134805.0,276227246.0,246,1400144310.0,49.433104863312266
10756,India,IND,2021-10-15,971163447.0,693416137.0,277747310.0,379,1400144310.0,49.52461914443662
10757,India,IND,2021-10-16,972686142.0,693992112.0,278694030.0,166,1400144310.0,49.5657559755394
10758,India,IND,2021-10-17,976344696.0,695536360.0,280808336.0,144,1400144310.0,49.67604803536287
10759,India,IND,2021-10-18,978954738.0,696638920.0,282315818.0,166,1400144310.0,49.75479420403458
10760,India,IND,2021-10-19,987113051.0,700140298.0,286972753.0,164,1400144310.0,50.00486685547435
10761,India,IND,2021-10-20,997399032.0,705846235.0,291552797.0,197,1400144310.0,50.41239177695904
10762,India,IND,2021-10-21,1003204289.0,709552033.0,293652256.0,160,1400144310.0,50.67706435203097
10763,India,IND,2021-10-22,1009945663.0,712404590.0,297541073.0,231,1400144310.0,50.88079742294563
10764,India,IND,2021-10-23,1013637431.0,714084133.0,299553298.0,666,1400144310.0,51.000752415299246
10765,India,IND,2021-10-24,1022267850.0,717676310.0,304591540.0,561,1400144310.0,51.25731004113426
10766,India,IND,2021-10-25,1024149949.0,718444141.0,305705808.0,443,1400144310.0,51.3121494597939
10767,India,IND,2021-10-26,1030850079.0,721149084.0,309700995.0,356,1400144310.0,51.50533976029942
10768,India,IND,2021-10-27,1036568410.0,723424864.0,313143546.0,585,1400144310.0,51.66787872030134
10769,India,IND,2021-10-28,1042458533.0,725633405.0,316825128.0,733,1400144310.0,51.825615389602234
10770,India,IND,2021-10-29,1051708635.0,729199887.0,322508748.0,805,1400144310.0,52.080337847460875
10771,India,IND,2021-10-30,1058489433.0,731811996.0,326677437.0,549,1400144310.0,52.26689783140996
10772,India,IND,2021-10-31,1062631351.0,733542729.0,329088622.0,446,1400144310.0,52.39050887547442
10773,India,IND,2021-11-01,1067654329.0,735580368.0,332073961.0,251,1400144310.0,52.53603951724091
10774,India,IND,2021-11-02,1069718646.0,736446575.0,333272071.0,443,1400144310.0,52.597905068799655
10775,India,IND,2021-11-03,1075059421.0,738501950.0,336557471.0,311,1400144310.0,52.74470243713664
10776,India,IND,2021-11-04,1077107323.0,739357801.0,337749522.0,461,1400144310.0,52.80582835065051
10777,India,IND,2021-11-05,1077793623.0,739594039.0,338199584.0,221,1400144310.0,52.822700754324394
10778,India,IND,2021-11-06,1080177477.0,740368395.0,339809082.0,392,1400144310.0,52.87800619637557
10779,India,IND,2021-11-07,1083142285.0,741210655.0,341931630.0,526,1400144310.0,52.93816142423204
10780,India,IND,2021-11-08,1088236037.0,742750155.0,345485882.0,266,1400144310.0,53.04811437615312
10781,India,IND,2021-11-09,1092148139.0,743984381.0,348163758.0,332,1400144310.0,53.13626428978596
10782,India,IND,2021-11-10,1097806371.0,745597244.0,352209127.0,460,1400144310.0,53.25145691589462
10783,India,IND,2021-11-11,1102775592.0,746872225.0,355903367.0,340,1400144310.0,53.34251760091786
10784,India,IND,2021-11-12,1111423316.0,749179463.0,362243853.0,501,1400144310.0,53.507303329326106
10785,India,IND,2021-11-13,1119180353.0,751481608.0,367698745.0,555,1400144310.0,53.671725309514706
10786,India,IND,2021-11-14,1122889436.0,752662221.0,370227215.0,285,1400144310.0,53.75604611784623
10787,India,IND,2021-11-15,1126981490.0,753932806.0,373048684.0,125,1400144310.0,53.84679283523282
10788,India,IND,2021-11-16,1133688213.0,756052687.0,377635526.0,197,1400144310.0,53.998197300105446
10789,India,IND,2021-11-17,1141006707.0,758251605.0,382755102.0,301,1400144310.0,54.15524668310797
10790,India,IND,2021-11-18,1148786886.0,760532284.0,388254602.0,470,1400144310.0,54.3181355356149
10791,India,IND,2021-11-19,1153595556.0,762169283.0,391426273.0,459,1400144310.0,54.43505198403442
10792,India,IND,2021-11-20,1163685005.0,765364845.0,398320160.0,267,1400144310.0,54.66328288689042
10793,India,IND,2021-11-21,1168057227.0,766988022.0,401069205.0,313,1400144310.0,54.77921215135317
10794,India,IND,2021-11-22,1175843376.0,769596553.0,406246823.0,249,1400144310.0,54.965516590214904
10795,India,IND,2021-11-23,1183947210.0,772215710.0,411731500.0,236,1400144310.0,55.15257995084807
10796,India,IND,2021-11-24,1193769229.0,775076432.0,418692797.0,437,1400144310.0,55.356896175937756
10797,India,IND,2021-11-25,1198528642.0,776515911.0,422012731.0,396,1400144310.0,55.4597055070702
10798,India,IND,2021-11-26,1210758081.0,780551005.0,430207076.0,488,1400144310.0,55.74789680072335
10799,India,IND,2021-11-27,1212493046.0,781075743.0,431417303.0,465,1400144310.0,55.78537422331845
10800,India,IND,2021-11-28,1223194701.0,784647922.0,438546779.0,621,1400144310.0,56.040503567807235
10801,India,IND,2021-11-29,1228492006.0,786355397.0,442136609.0,236,1400144310.0,56.162453497382714
10802,India,IND,2021-11-30,1237055142.0,789054196.0,448000946.0,190,1400144310.0,56.35520498597748
10803,India,IND,2021-12-01,1245517176.0,791626543.0,453890633.0,267,1400144310.0,56.53892511979711
10804,India,IND,2021-12-02,1255866411.0,794528313.0,461338098.0,477,1400144310.0,56.74617304269158
10805,India,IND,2021-12-03,1261728028.0,796283823.0,465444205.0,391,1400144310.0,56.871553690062136
10806,India,IND,2021-12-04,1273806245.0,799745524.0,474060721.0,415,1400144310.0,57.118792562175244
10807,India,IND,2021-12-05,1278763558.0,801417375.0,477346183.0,2796,1400144310.0,57.23819818258591
10808,India,IND,2021-12-06,1283718063.0,802894059.0,480824004.0,211,1400144310.0,57.34366473981528
10809,India,IND,2021-12-07,1291962219.0,805404596.0,486557623.0,220,1400144310.0,57.522970328679904
10810,India,IND,2021-12-08,1299875078.0,807755550.0,492119528.0,195,1400144310.0,57.690878306679686
10811,India,IND,2021-12-09,1308244539.0,810142506.0,498102033.0,159,1400144310.0,57.861357591061456
10812,India,IND,2021-12-10,1312375088.0,811443992.0,500931096.0,624,1400144310.0,57.9543112952407
10813,India,IND,2021-12-11,1327494248.0,815387998.0,512106250.0,393,1400144310.0,58.235996973769076
10814,India,IND,2021-12-12,1331399226.0,816708250.0,514690976.0,306,1400144310.0,58.33029096836454
10815,India,IND,2021-12-13,1335465563.0,817907560.0,517558003.0,202,1400144310.0,58.41594713904883
10816,India,IND,2021-12-14,1346291425.0,820963910.0,525327515.0,252,1400144310.0,58.63423535249734
10817,India,IND,2021-12-15,1352485358.0,822545653.0,529939705.0,247,1400144310.0,58.74720535056848
10818,India,IND,2021-12-16,1356491248.0,823451038.0,533040210.0,343,1400144310.0,58.81186904227036
10819,India,IND,2021-12-17,1365366923.0,825531190.0,539835733.0,391,1400144310.0,58.96043601391345
10820,India,IND,2021-12-18,1373057489.0,827368472.0,545689017.0,289,1400144310.0,59.09165691642171
10821,India,IND,2021-12-19,1376428862.0,828319595.0,548109267.0,264,1400144310.0,59.15958727140062
10822,India,IND,2021-12-20,1380223188.0,829219869.0,551003319.0,132,1400144310.0,59.223885929301105
10823,India,IND,2021-12-21,1388521671.0,831142523.0,557379148.0,453,1400144310.0,59.36120420330101
10824,India,IND,2021-12-22,1391050278.0,831763875.0,559286403.0,318,1400144310.0,59.405581914624214
10825,India,IND,2021-12-23,1398221289.0,833265701.0,564955588.0,434,1400144310.0,59.512844143901134
10826,India,IND,2021-12-24,1404556570.0,834737784.0,569818786.0,374,1400144310.0,59.617982092145915
10827,India,IND,2021-12-25,1413981791.0,837078735.0,576903056.0,387,1400144310.0,59.785175643787746
10828,India,IND,2021-12-26,1414731603.0,837294288.0,577437315.0,162,1400144310.0,59.80057069974451
10829,Indonesia,IDN,2021-01-28,373786.0,368318.0,5468.0,476,277789965.0,0.1325886628050081
10830,Indonesia,IDN,2021-01-29,416299.0,405012.0,11287.0,187,277789965.0,0.1457979232619148
10831,Indonesia,IDN,2021-01-30,502955.0,482145.0,20810.0,210,277789965.0,0.1735645850273965
10832,Indonesia,IDN,2021-01-31,515681.0,493133.0,22548.0,270,277789965.0,0.17752009148350625
10833,Indonesia,IDN,2021-02-01,574938.0,539532.0,35406.0,279,277789965.0,0.19422299866015677
10834,Indonesia,IDN,2021-02-02,648259.0,596260.0,51999.0,304,277789965.0,0.21464418270112817
10835,Indonesia,IDN,2021-02-03,717647.0,646026.0,71621.0,189,277789965.0,0.23255915669955896
10836,Indonesia,IDN,2021-02-04,796819.0,700266.0,96553.0,231,277789965.0,0.25208470003587063
10837,Indonesia,IDN,2021-02-05,865609.0,744884.0,120725.0,201,277789965.0,0.2681464753415409
10838,Indonesia,IDN,2021-02-06,914303.0,777096.0,137207.0,191,277789965.0,0.27974228658691824
10839,Indonesia,IDN,2021-02-07,923449.0,784318.0,139131.0,163,277789965.0,0.28234209252303266
10840,Indonesia,IDN,2021-02-08,985855.0,814585.0,171270.0,207,277789965.0,0.29323773448763707
10841,Indonesia,IDN,2021-02-09,1066860.0,845407.0,221453.0,213,277789965.0,0.3043331676866009
10842,Indonesia,IDN,2021-02-10,1248797.0,969546.0,279251.0,191,277789965.0,0.3490212470418073
10843,Indonesia,IDN,2021-02-11,1362791.0,1017186.0,345605.0,214,277789965.0,0.36617089461816954
10844,Indonesia,IDN,2021-02-13,1475812.0,1060326.0,415486.0,280,277789965.0,0.3817006132672935
10845,Indonesia,IDN,2021-02-14,1494325.0,1068747.0,425578.0,247,277789965.0,0.38473204026646535
10846,Indonesia,IDN,2021-02-15,1578720.0,1096095.0,482625.0,184,277789965.0,0.39457688833360127
10847,Indonesia,IDN,2021-02-16,1658110.0,1120963.0,537147.0,229,277789965.0,0.40352897556972583
10848,Indonesia,IDN,2021-02-17,1747267.0,1149939.0,597328.0,192,277789965.0,0.41395987792431593
10849,Indonesia,IDN,2021-02-18,1787976.0,1164144.0,623832.0,181,277789965.0,0.419073453571298
10850,Indonesia,IDN,2021-02-20,1956725.0,1224091.0,732634.0,164,277789965.0,0.44065342677155384
10851,Indonesia,IDN,2021-02-23,2059871.0,1269905.0,789966.0,323,277789965.0,0.4571457431876634
10852,Indonesia,IDN,2021-02-24,2188788.0,1363138.0,825650.0,240,277789965.0,0.4907081506705975
10853,Indonesia,IDN,2021-02-25,2315665.0,1461920.0,853745.0,264,277789965.0,0.5262681105129193
10854,Indonesia,IDN,2021-02-26,2449451.0,1583581.0,865870.0,268,277789965.0,0.5700641490055266
10855,Indonesia,IDN,2021-02-27,2598535.0,1616165.0,982370.0,195,277789965.0,0.5817938743755556
10856,Indonesia,IDN,2021-02-28,2690163.0,1691724.0,998439.0,185,277789965.0,0.60899392100071
10857,Indonesia,IDN,2021-03-02,3023348.0,1968057.0,1055291.0,193,277789965.0,0.7084694366119382
10858,Indonesia,IDN,2021-03-03,3386351.0,2286123.0,1100228.0,203,277789965.0,0.8229681730943736
10859,Indonesia,IDN,2021-03-05,3528152.0,2413615.0,1114537.0,129,277789965.0,0.8688632794924757
10860,Indonesia,IDN,2021-03-07,4022544.0,2888757.0,1133787.0,112,277789965.0,1.0399068951248833
10861,Indonesia,IDN,2021-03-10,4837576.0,3574698.0,1262878.0,175,277789965.0,1.2868348214090455
10862,Indonesia,IDN,2021-03-11,4991674.0,3696059.0,1295615.0,117,277789965.0,1.3305228646398368
10863,Indonesia,IDN,2021-03-12,5108536.0,3769174.0,1339362.0,180,277789965.0,1.3568431098653977
