"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","좌석수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부"
"3050000","3050000-201-1968-00292","19681218","","01","영업/정상","01","영업","","","","","0222451198","99.00","130854","서울특별시 동대문구 전농동 204-219 지상1~2층","서울특별시 동대문구 전농로19길 18-3, 지상1~2층 (전농동)","02546","은도","2022-11-10 10:18:33","U","2021-10-31 23:02:00.0","여관업","204877.281588292","452881.288590853","","","","","","","","","","","","","","","","","","","","","",""
"3000000","3000000-201-1984-00220","19840704","","01","영업/정상","01","영업","","","","","02 3961447","561.19","110020","서울특별시 종로구 홍지동 92-4","서울특별시 종로구 세검정로 238 (홍지동)","03017","신영","2022-12-22 10:47:46","U","2021-11-01 22:04:00.0","여관업","196318.153259189","455358.793133704","","","","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-201-1991-00304","19910823","","01","영업/정상","01","영업","","","","","02959 1116","847.42","130827","서울특별시 동대문구 이문동 255-259번지 ","서울특별시 동대문구 이문로 174-1 (이문동)","02412","라하(RAHA)","2020-04-06 10:54:49","U","2020-04-08 02:40:00.0","여관업","205429.043782691    ","455533.762140737    ","여관업","5","0","4","5","0","0","6","23","28","Y","20","","","","","0","","","0","0","N"
"3050000","3050000-201-2014-00001","20140225","","01","영업/정상","01","영업","","","","","0222168886","1,912.00","130844","서울특별시 동대문구 장안동 429-1번지 1~7층 ","서울특별시 동대문구 천호대로83길 98, 1~7층 (장안동)","02629","보르조미뷰티크서울(BORJOMI BOUTIQUE SEOUL)","2020-02-24 11:13:51","U","2020-02-26 02:40:00.0","여관업","205852.292590362    ","451534.523558603    ","여관업","7","2","1","7","0","0","0","35","0","N","0","","","","","0","","","0","0","N"
"3050000","3050000-201-1965-00241","19650621","","01","영업/정상","01","영업","","","","","02966 6466","72.00","130819","서울특별시 동대문구 용두동 711-13번지 ","서울특별시 동대문구 왕산로 112-12 (용두동)","02566","한양","2020-02-26 16:31:19","U","2020-02-28 02:40:00.0","여관업","203098.533701506    ","452809.344402291    ","여관업","1","0","1","1","0","0","3","2","0","N","0","","","","자가","0","","","0","0","N"
"3050000","3050000-201-1983-00134","19831213","","01","영업/정상","01","영업","","","","","0222459740","850.95","130844","서울특별시 동대문구 장안동 427-12번지 ","서울특별시 동대문구 한천로14길 58 (장안동)","02629","JW모텔","2020-02-28 13:48:01","U","2020-03-01 02:40:00.0","여관업","205740.407443203    ","451580.842722225    ","여관업","4","0","2","4","0","0","0","27","0","Y","0","","","","자가","0","","","0","0","N"
"3050000","3050000-201-1981-00347","19811222","","01","영업/정상","01","영업","","","","","02 9653525","234.00","130851","서울특별시 동대문구 전농동 597-23번지 ","서울특별시 동대문구 왕산로 238-1 (전농동)","02554","페이지호텔(Hotel 31 Page)","2020-02-24 10:17:22","U","2020-02-26 02:40:00.0","여관업","204225.236489646    ","453351.271948603    ","여관업","5","0","2","3","0","0","11","20","29","Y","60","","","","자가","0","","","0","0","N"
"3050000","3050000-201-2003-00015","20030319","","01","영업/정상","01","영업","","","","","02 9627277","180.00","130851","서울특별시 동대문구 전농동 597-34번지 ","서울특별시 동대문구 왕산로 230 (전농동)","02554","평화장","2020-02-26 16:42:34","U","2020-02-28 02:40:00.0","여관업","204158.936919563    ","453289.648812143    ","여관업","3","0","2","3","0","0","5","12","0","N","0","","","","자가","0","","","0","0","N"
"3050000","3050000-201-1969-00242","1969-09-11","","01","영업/정상","01","영업","","","","","02961 6216","72.00","130-863","서울특별시 동대문구 제기동 698","서울특별시 동대문구 고산자로 508-3 (제기동)","02479","스테이 브리즈(STAY BREZE)","2023-08-28 10:23:37","U","2022-12-07 21:00:00.0","여관업","203364.988820889","453630.069913534","","","","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-201-1991-00138","19910423","","01","영업/정상","01","영업","","","","","","250.00","130868","서울특별시 동대문구 청량리동 205-707번지 3~4층 ","서울특별시 동대문구 회기로 48, 3~4층 (청량리동)","02468","HUGA HAUS","2020-02-26 16:40:38","U","2020-02-28 02:40:00.0","여관업","203634.055443093    ","454314.663551688    ","여관업","4","0","3","4","0","0","0","13","0","Y","0","","","","자가","0","","","0","0","N"
"3050000","3050000-201-1991-00437","19910329","","01","영업/정상","01","영업","","","","","02 9590991","207.00","130867","서울특별시 동대문구 청량리동 251번지 ","서울특별시 동대문구 왕산로 209-3 (청량리동)","02490","디자인모텔엑스와이엠","2020-02-26 16:40:48","U","2020-02-28 02:40:00.0","여관업","203982.973097824    ","453215.057594006    ","여관업","3","0","2","3","0","0","0","23","0","N","0","","","","임대","0","","","0","0","N"
"3050000","3050000-201-1983-00379","19831111","","01","영업/정상","01","영업","","","","","0222440695","660.00","130844","서울특별시 동대문구 장안동 432-3 ","서울특별시 동대문구 장한로 9 (장안동)","02636","애플모텔","2020-12-30 17:08:35","U","2021-01-01 02:40:00.0","여관업","205656.968315185    ","451128.834904339    ","여관업","4","0","1","4","0","0","0","37","51","Y","100","","","","임대","0","","","0","0","N"
"3050000","3050000-201-1970-00261","19701229","","01","영업/정상","01","영업","","","","","0222125409","90.00","130855","서울특별시 동대문구 전농동 325-124번지 ","서울특별시 동대문구 사가정로5길 5 (전농동)","02548","금산","2019-07-10 13:48:36","U","2019-07-12 02:40:00.0","여관업","204813.422755712    ","452676.677957143    ","여관업","2","0","2","2","0","0","0","6","0","N","0","","","","자가","0","","","0","0","N"
"3050000","3050000-201-1968-00228","19681120","","01","영업/정상","01","영업","","","","","","120.00","130823","서울특별시 동대문구 용두동 223-19번지 1층 ","서울특별시 동대문구 한빛로 50-8, 1층 (용두동)","02579","낙원장여관","2020-04-29 11:07:33","U","2020-05-01 02:40:00.0","여관업","202444.53302375     ","452895.856636647    ","여관업","1","0","1","1","0","0","4","4","0","N","0","","","","임대","0","","","0","0","N"
"3050000","3050000-201-1966-00312","19660830","","01","영업/정상","01","영업","","","","","02 9674857","67.00","130867","서울특별시 동대문구 청량리동 330-0","서울특별시 동대문구 홍릉로8길 2-3 (청량리동)","02484","덕성","2022-10-31 09:03:08","U","2021-11-01 00:02:00.0","여관업","203856.416858482","453488.949156723","","","","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-201-1983-00383","19830422","","01","영업/정상","01","영업","","","","","0222128152","225.00","130838","서울특별시 동대문구 장안동 286-7","서울특별시 동대문구 사가정로 238 (장안동)","02526","월드모텔","2022-11-10 10:50:38","U","2021-10-31 23:02:00.0","여관업","206226.30781039","452920.475606327","","","","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-201-1981-00151","19811119","","01","영업/정상","01","영업","","","","","0222487263","270.00","130804","서울특별시 동대문구 답십리동 467-2","서울특별시 동대문구 사가정로 19 (답십리동)","02596","그림호텔","2022-11-10 15:31:05","U","2021-10-31 23:02:00.0","여관업","204336.780091138","452137.109636286","","","","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-201-1990-00365","19900503","","01","영업/정상","01","영업","","","","","0222488518","652.80","130802","서울특별시 동대문구 답십리동 245-3번지 ","서울특별시 동대문구 전농로 83 (답십리동)","02599","리즈","2020-02-24 10:12:17","U","2020-02-26 02:40:00.0","여관업","204975.535706938    ","452238.374179092    ","여관업","4","0","0","3","0","0","0","21","26","Y","52","","","","임대","0","","","0","0","N"
"3050000","3050000-201-1969-00209","19690716","","03","폐업","02","폐업","20070626","","","","02963 2221","108.00","130819","서울특별시 동대문구 용두동 65-2번지 (용일안2길8-5) ","","","모모장","2007-05-04 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","2","","1","2","","","11","1","","N","","","","","자가","","","","","","N"
"3050000","3050000-201-1984-00376","19840515","","03","폐업","02","폐업","20160330","","","","0222473137","180.00","130845","서울특별시 동대문구 장안동 433-2번지 (장한로26) ","서울특별시 동대문구 장한로 26 (장안동,(장한로26))","02644","솔안장","2016-04-01 13:21:07","I","2018-08-31 23:59:59.0","여관업","205791.158620462    ","451252.386694413    ","여관업","4","","3","4","","","","19","21","Y","42","","","","임대","","","","","","N"
"3050000","3050000-201-1987-00400","19871112","","03","폐업","02","폐업","20120312","","","","02 9642521","625.37","130827","서울특별시 동대문구 이문동 256-2번지 (이문로190) ","","","솔모텔","2011-10-17 10:19:39","I","2018-08-31 23:59:59.0","여관업","205425.327338598    ","455689.903962813    ","여관업","3","","2","3","","","2","16","22","Y","20","","","","임대","","","","","","N"
"3050000","3050000-201-1969-00271","19690107","","03","폐업","02","폐업","20170614","","","","0209696667","126.00","130851","서울특별시 동대문구 전농동 620-116번지 ","서울특별시 동대문구 왕산로36길 28-3 (전농동)","","영빈","2017-06-14 09:27:44","I","2018-08-31 23:59:59.0","여관업","203840.884428865    ","452885.364103465    ","여관업","3","","1","3","","","5","9","","N","","","","","자가","","","","","","N"
"3050000","3050000-201-1988-00333","19880126","","03","폐업","02","폐업","20091130","","","","0222484338","1,484.70","130840","서울특별시 동대문구 장안동 365-8번지 (장한로96) ","","","알프스 힐","2009-10-19 13:31:24","I","2018-08-31 23:59:59.0","여관업","206117.295011037    ","451867.005076753    ","여관업","8","1","4","8","0","0","13","37","44","Y","62","","","","자가","0","","","0","","N"
"3050000","3050000-201-2003-00028","20030226","","03","폐업","02","폐업","20080701","","","","0222142505","118.80","130855","서울특별시 동대문구 전농동 314-11번지 (사가정길67-2) ","","","길손여인숙","2007-05-07 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","1","","1","1","","","12","","","N","","","","","자가","","","","","","N"
"3050000","3050000-201-2001-00019","20010808","","03","폐업","02","폐업","20161007","","","","","105.60","130851","서울특별시 동대문구 전농동 620-40번지 2~4층 ","서울특별시 동대문구 답십리로1길 47, 2~4층 (전농동)","02559","명성파크","2013-11-14 14:58:37","I","2018-08-31 23:59:59.0","여관업","203939.84959365     ","452987.293518359    ","여관업","4","","2","4","","","2","16","","N","","","","","임대","","","","","","N"
"3050000","3050000-201-1988-00438","19881217","","03","폐업","02","폐업","20170320","","","","02 9653033","521.88","130851","서울특별시 동대문구 전농동 620-38번지 2~5 ","서울특별시 동대문구 답십리로1길 53, 2~5층 (전농동)","","하나장","2013-11-20 14:46:54","I","2018-08-31 23:59:59.0","여관업","203970.641469533    ","452968.404679938    ","여관업","5","","2","4","","","9","19","28","Y","","","","","자가","","","","","","N"
"3050000","3050000-201-1968-00235","19680328","","03","폐업","02","폐업","20050718","","","","0209668855","150.00","130819","서울특별시 동대문구 용두동 712-2번지 ","","","대성","2004-04-02 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","1","","1","1","","","4","4","","N","","","","","임대","","","","","","N"
"3050000","3050000-201-1969-00423","19691024","","03","폐업","02","폐업","20030610","","","","0209294547","108.00","130820","서울특별시 동대문구 용두동 118-112번지 ","","","제일여관","2003-06-10 00:00:00","I","2018-08-31 23:59:59.0","여관업","202718.299497386    ","452663.241717657    ","여관업","2","","2","2","","","2","10","4","Y","20","","","","임대","","","","","","N"
"3050000","3050000-201-1971-00182","19711018","","03","폐업","02","폐업","20160902","","","","0209670544","81.00","130875","서울특별시 동대문구 휘경동 140-17번지 ","서울특별시 동대문구 휘경로 46-1 (휘경동)","","용림","2013-12-26 09:42:35","I","2018-08-31 23:59:59.0","여관업","205654.127191295    ","454675.381212078    ","여관업","2","","2","2","","","9","","","N","","","","","자가","","","","","","N"
"3050000","3050000-201-1967-00230","19671213","","03","폐업","02","폐업","20190828","","","","02 924 6341","102.00","130824","서울특별시 동대문구 용두동 765-13번지 ","서울특별시 동대문구 안암로6가길 2 (용두동)","02578","부산","2019-08-28 11:12:43","U","2019-08-30 02:40:00.0","여관업","202267.49336541     ","452965.979922671    ","여관업","2","0","1","2","0","0","4","6","0","N","0","","","","자가","0","","","0","0","N"
"3050000","3050000-201-1967-00079","19670131","","03","폐업","02","폐업","20061219","","","","0209677140","351.00","130819","서울특별시 동대문구 용두동 712-55번지 ","","","평양","2006-12-28 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","3","","1","3","","","13","","","Y","","","","","임대","","","","","","N"
"3050000","3050000-201-1970-00297","19700819","","03","폐업","02","폐업","20150521","","","","02 9932641","99.00","130857","서울특별시 동대문구 전농동 505-31번지 (활터10길24) ","서울특별시 동대문구 답십리로27길 7 (전농동,(활터10길24))","","은도","2011-10-31 09:52:00","I","2018-08-31 23:59:59.0","여관업","204271.77545122     ","452595.219645084    ","여관업","2","","1","2","","","1","10","","N","","","","","임대","","","","","","N"
"3050000","3050000-201-1983-00396","19830113","","03","폐업","02","폐업","20140925","","","","0222488895","180.00","130838","서울특별시 동대문구 장안동 285-4번지 (사가정길233) ","서울특별시 동대문구 사가정로 233 (장안동,(사가정길233))","02515","88장","2007-05-04 00:00:00","I","2018-08-31 23:59:59.0","여관업","206191.964899715    ","452969.446127668    ","여관업","4","1","2","4","","","7","11","22","Y","44","","","","임대","","","","","","N"
"3050000","3050000-201-1971-00233","19710714","","03","폐업","02","폐업","20221024","","","","02 9286761","171.00","130824","서울특별시 동대문구 용두동 718-7","서울특별시 동대문구 안암로 30-1 (용두동)","02578","미림","2022-10-24 13:43:22","U","2021-10-30 22:06:00.0","여관업","202224.547516088","453069.723826641","","","","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-201-1983-00367","19830108","","01","영업/정상","01","영업","","","","","0222126677","583.74","130804","서울특별시 동대문구 답십리동 465-5","서울특별시 동대문구 사가정로 7 (답십리동)","02597","칸","2022-11-02 16:25:20","U","2021-11-01 00:04:00.0","여관업","204258.481393821","452035.919059969","","","","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-201-1972-00413","19720226","","01","영업/정상","01","영업","","","","","02953 5700","135.00","130860","서울특별시 동대문구 제기동 136-39 2~3층","서울특별시 동대문구 고산자로62길 3, 2~3층 (제기동)","02465","동보모텔","2022-12-13 13:06:58","U","2021-11-01 23:05:00.0","여관업","203195.788597416","454113.575302026","","","","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-201-2003-00022","20030226","","03","폐업","02","폐업","20120831","","","","02 9636178","99.00","130862","서울특별시 동대문구 제기동 341번지 (홍릉시장4길40) ","","","선명여인숙","2007-05-07 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","203666.39755104     ","453558.419454388    ","여인숙업","1","","1","1","","","10","","","N","","","","","임대","","","","","","N"
"3050000","3050000-201-1967-00195","19671212","","03","폐업","02","폐업","20150116","","","","0222128292","99.00","130802","서울특별시 동대문구 답십리동 231-4번지 (전농새싹1길36) ","서울특별시 동대문구 답십리로43길 7 (답십리동,(전농새싹1길36))","","삼화","2007-05-04 00:00:00","I","2018-08-31 23:59:59.0","여관업","204807.55104058     ","452342.936157914    ","여관업","1","","1","1","","","7","","","N","","","","","자가","","","","","","N"
"3050000","3050000-201-2003-00017","20030402","","03","폐업","02","폐업","20071008","","","","02 9627335","57.00","130819","서울특별시 동대문구 용두동 65-26번지 (용일안길31) ","","","수복","2007-05-07 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","3","","1","3","","","12","","","N","","","","","자가","","","","","","N"
"3050000","3050000-201-2000-00019","20000725","","03","폐업","02","폐업","20150805","","","","0222441769","772.23","130800","서울특별시 동대문구 답십리동 1-333번지 (한천로137) ","서울특별시 동대문구 한천로 137 (답십리동,(한천로137))","02535","경서모텔","2011-02-23 16:10:44","I","2018-08-31 23:59:59.0","여인숙업","205786.781534558    ","452344.864325536    ","여인숙업","3","1","2","3","","","","17","","Y","","","","","","","","","","","N"
"3050000","3050000-201-2014-00004","20141030","","03","폐업","02","폐업","20191203","","","","0267473390","3,249.75","130842","서울특별시 동대문구 장안동 373-4번지 지하1~7층 ","서울특별시 동대문구 한천로24길 77, 지하1~7층 (장안동)","02624","동경호텔","2019-12-03 12:29:40","U","2019-12-05 02:40:00.0","일반호텔","206023.596450826    ","451871.050539863    ","일반호텔","0","0","0","7","1","0","0","60","0","N","0","","","","","0","0","0","0","0","N"
"3050000","3050000-201-2003-00007","20020902","","03","폐업","02","폐업","20150515","","","","0222126423","108.00","130857","서울특별시 동대문구 전농동 504-63번지 (활터7길11-1) ","서울특별시 동대문구 답십리로23길 10-1 (전농동,(활터7길11-1))","","로얄장","2007-05-07 00:00:00","I","2018-08-31 23:59:59.0","여관업","204228.756871325    ","452658.743535808    ","여관업","2","","1","2","","","","12","","Y","","","","","임대","","","","","","N"
"3050000","3050000-201-1985-00147","19850426","","03","폐업","02","폐업","20160331","","","","0222452585","748.00","130846","서울특별시 동대문구 장안동 456-20번지 지상1~3층 ","서울특별시 동대문구 장안벚꽃로 11, 1,2,3층 (장안동)","02646","엠투호텔","2015-10-05 11:30:52","I","2018-08-31 23:59:59.0","일반호텔","206209.001578848    ","451050.444683008    ","일반호텔","3","","1","3","","","","24","","Y","","","","","임대","","","","","","N"
"3050000","3050000-201-1983-00378","19831109","","03","폐업","02","폐업","20160331","","","","0222132909","734.70","130846","서울특별시 동대문구 장안동 456-4번지 지상1~3층 ","서울특별시 동대문구 장안벚꽃로 11, 1,2,3층 (장안동)","02646","M호텔","2015-10-05 11:34:55","I","2018-08-31 23:59:59.0","일반호텔","206214.894142628    ","451063.163314353    ","일반호텔","3","","1","3","","","1","32","29","Y","60","","","","자가","","","","","","N"
"3050000","3050000-201-1989-00322","19891120","","03","폐업","02","폐업","20180205","","","","0222424501","1,924.47","130842","서울특별시 동대문구 장안동 372-12번지 ","서울특별시 동대문구 장한로 107 (장안동)","","리조트호텔","2018-02-05 14:52:10","I","2018-08-31 23:59:59.0","여관업","206121.805290868    ","452003.863719312    ","여관업","7","0","1","7","0","0","2","46","44","Y","50","","","","임대","0","","","0","0","N"
"3050000","3050000-201-2016-00001","20160304","","03","폐업","02","폐업","20180725","","","","02962 0021","2,100.00","130851","서울특별시 동대문구 전농동 620-27번지 ","서울특별시 동대문구 답십리로1길 39-5 (전농동, 뉴부림호텔)","02559","뉴부림호텔","2018-07-25 13:01:04","I","2018-08-31 23:59:59.0","일반호텔","203897.922953036    ","453018.913708542    ","일반호텔","8","1","3","7","0","0","0","44","0","N","0","","","","","0","0","0","0","0","N"
"3050000","3050000-201-1998-00001","19980903","","03","폐업","02","폐업","20190118","","","","0222174578","1,194.33","130840","서울특별시 동대문구 장안동 364-5번지 ","서울특별시 동대문구 장한로 80 (장안동)","02639","쉴","2019-01-18 15:04:10","U","2019-01-20 02:40:00.0","여관업","206051.320892192    ","451736.194478468    ","여관업","5","1","2","5","0","0","0","30","0","N","0","","","","자가","0","","","0","0","N"
"3050000","3050000-201-1969-00263","19691115","","03","폐업","02","폐업","20071004","","","","0209628248","155.00","130819","서울특별시 동대문구 용두동 66-12번지 (용일안1길8-1) ","","","무진장 여관","2007-05-04 00:00:00","I","2018-08-31 23:59:59.0","여관업","","","여관업","3","1","1","2","","","3","17","","N","","","","","자가","","","","","","N"
"3050000","3050000-201-1970-00071","19700622","","03","폐업","02","폐업","20070319","","","","0209633523","72.00","130819","서울특별시 동대문구 용두동 65-21번지 ","","","삼보","2006-01-10 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","1","","1","1","","","6","2","","Y","","","","","자가","","","","","","N"
"3070000","3070000-201-2001-00253","20010313","","03","폐업","02","폐업","20070621","","","","0209145282","283.00","136845","서울특별시 성북구 정릉동 411-3번지 ","","","그랜드","2003-02-28 00:00:00","I","2018-08-31 23:59:59.0","여관업","200915.028058057    ","456060.596938174    ","여관업","3","","1","3","","","2","23","","N","","","","","","","","","","","N"
"3050000","3050000-201-2004-00005","20041209","","03","폐업","02","폐업","20150216","","","","0222464241","1,197.90","130100","서울특별시 동대문구 장안동 365-6번지 ,7호 (9층,10층)     (장한로92) ","서울특별시 동대문구 장한로 92 (장안동,,7호 (9층,10층)     (장한로92))","02639","갤럭시","2007-05-07 00:00:00","I","2018-08-31 23:59:59.0","여관업","206097.029464604    ","451827.438245305    ","여관업","12","3","9","10","","","","29","","N","","","","","임대","","","","","","N"
"3050000","3050000-201-2005-00003","20050325","","03","폐업","02","폐업","20070201","","","","02 9782784","1,591.49","130842","서울특별시 동대문구 장안동 372-14번지 ","","","럭셔리2","2007-02-01 00:00:00","I","2018-08-31 23:59:59.0","여관업","206091.537162593    ","451990.224278208    ","여관업","14","2","7","14","","","","37","","N","","","","","","","","","","","N"
"3050000","3050000-201-1971-00196","19710721","","03","폐업","02","폐업","20201113","","","","02 9694295","72.00","130830","서울특별시 동대문구 이문동 287-37 ","서울특별시 동대문구 이문로28길 14, 2층 (이문동)","02440","엘비아(LVIA)","2020-11-13 13:01:00","U","2020-11-15 02:40:00.0","여관업","205263.072247707    ","454805.297583129    ","여관업","2","0","2","2","0","0","6","0","0","N","0","","","","임대","0","","","0","0","N"
"3050000","3050000-201-1988-00318","19880912","","03","폐업","02","폐업","20200326","","","","02 9662334","993.01","130876","서울특별시 동대문구 휘경동 336-7번지 ","서울특별시 동대문구 이문로 6-1 (휘경동)","02446","오월애","2020-03-26 10:50:03","U","2020-03-28 02:40:00.0","여관업","204731.430140783    ","454026.777958343    ","여관업","5","0","2","4","0","0","10","26","30","Y","40","","","","자가","0","","","0","0","N"
"3070000","3070000-201-1970-00121","19701223","","03","폐업","02","폐업","20080930","","","","0209281069","98.00","136084","서울특별시 성북구 보문동4가 1-56번지 ","","","동일","2003-02-24 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","3","","2","3","","","","15","","Y","","","","","","","","","","","N"
"3050000","3050000-201-1984-00375","19841025","","03","폐업","02","폐업","20080314","","","","0222477895","369.00","130842","서울특별시 동대문구 장안동 371-4번지 (장한로121) ","","","상상모텔","2008-04-25 10:20:22","I","2018-08-31 23:59:59.0","여관업","206190.078521158    ","452131.578864502    ","여관업","0","0","0","0","0","0","13","12","25","Y","50","","","","임대","0","","","","","N"
"3050000","3050000-201-2004-00004","20040917","","03","폐업","02","폐업","20051209","","","","02 9641007","47.00","130867","서울특별시 동대문구 청량리동 314번지 ","","","삼성여인숙","2004-09-18 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","203897.19015793     ","453328.133020222    ","여인숙업","1","","","","","","6","","","N","","","","","","","","","","","N"
"3050000","3050000-201-1969-00203","19690612","","03","폐업","02","폐업","20211020","","","","02969 8480","153.00","130876","서울특별시 동대문구 휘경동 183-162 ","서울특별시 동대문구 회기로31나길 42 (휘경동)","02445","청수","2021-10-20 11:30:10","U","2021-10-22 02:40:00.0","여관업","204971.287851408    ","454297.912796013    ","여관업","3","0","1","3","0","0","13","3","0","N","0","","","","자가","0","0","0","0","0","N"
"3050000","3050000-201-2000-00020","20000106","","03","폐업","02","폐업","20160304","","","","02 9620021","2,100.00","130851","서울특별시 동대문구 전농동 620-27번지 (청량리역2길21) ","서울특별시 동대문구 답십리로1길 39-5 (전농동,(청량리역2길21))","02559","뉴부림관광호텔","2015-10-13 10:42:17","I","2018-08-31 23:59:59.0","관광호텔","203897.922953036    ","453018.913708542    ","관광호텔","8","1","3","7","0","0","0","44","0","Y","0","","","","임대","0","","","0","0","N"
"3050000","3050000-201-1969-00057","19690828","","03","폐업","02","폐업","20071127","","","","0209662134","59.40","130819","서울특별시 동대문구 용두동 73-1번지 (용일안1길3) ","","","강원","2007-05-04 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","1","","1","1","","","11","1","","Y","","","","","자가","","","","","","N"
"3050000","3050000-201-1965-00029","19651112","","03","폐업","02","폐업","20061025","","","","0209677051","72.00","130822","서울특별시 동대문구 용두동 90-2번지 ","","","백마","2004-04-02 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","203134.96979535     ","452812.596641775    ","여인숙업","1","","1","1","","","8","","","Y","","","","","자가","","","","","","N"
"3050000","3050000-201-1983-00058","19830204","","03","폐업","02","폐업","20081126","","","","0209626343","66.00","130819","서울특별시 동대문구 용두동 73-6번지 (하정로121-8) ","","","한성","2007-05-04 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","1","","1","1","","","10","","","Y","","","","","","","","","","","N"
"3050000","3050000-201-1969-00059","19691212","","03","폐업","02","폐업","20031129","","","","0209622931","135.00","130817","서울특별시 동대문구 용두동 40-12번지 ","","","동원","2003-12-03 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","203250.859550198    ","452545.387831454    ","여인숙업","1","","1","1","","","10","5","","Y","","","","","임대","","","","","","N"
"3050000","3050000-201-1970-00054","19701113","","03","폐업","02","폐업","20080327","","","","02966 4580","81.00","130819","서울특별시 동대문구 용두동 66-3번지 (용일안길15-1) ","","","경남","2007-05-04 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","2","","1","2","","","10","","","Y","","","","","자가","","","","","","N"
"3050000","3050000-201-1982-00056","19821230","","03","폐업","02","폐업","20061219","","","","0209666368","66.00","130819","서울특별시 동대문구 용두동 74-6번지 ","","","충남","2006-12-28 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","1","","1","1","","","9","","","N","","","","","임대","","","","","","N"
"3050000","3050000-201-1984-00073","19840702","","03","폐업","02","폐업","20060420","","","","0209678410","135.00","130819","서울특별시 동대문구 용두동 712-84번지 ","","","동해","2004-05-06 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","2","","1","2","","","7","8","","Y","","","","","자가","","","","","","N"
"3050000","3050000-201-1976-00052","19760225","","03","폐업","02","폐업","20031121","","","","0209633139","144.00","130819","서울특별시 동대문구 용두동 687-3번지 ","","","대동","2003-12-03 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","2","","1","2","","","8","8","","Y","","","","","자가","","","","","","N"
"3050000","3050000-201-1983-00415","19831107","","03","폐업","02","폐업","20071026","","","","0209658939","108.00","130819","서울특별시 동대문구 용두동 66-7번지 (용일안길11) ","","","평화","2007-05-04 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","1","","1","1","","","14","","","N","","","","","자가","","","","","","N"
"3050000","3050000-201-1971-00022","19710722","","03","폐업","02","폐업","20051226","","","","0209281104","59.50","130810","서울특별시 동대문구 신설동 81-90번지 ","","","대광","2004-03-25 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","202007.011042171    ","452680.489740899    ","여인숙업","1","","1","1","","","","8","","Y","","","","","자가","","","","","","N"
"3050000","3050000-201-1968-00081","19680930","","03","폐업","02","폐업","20060829","","","","0209676876","180.00","130819","서울특별시 동대문구 용두동 687-2번지 ","","","우래","2005-05-11 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","","","여인숙업","2","","1","1","","","12","8","","Y","","","","","임대","","","","","","N"
"3050000","3050000-201-1971-00418","19710610","","03","폐업","02","폐업","20030324","","","","0222456174","108.00","130809","서울특별시 동대문구 답십리동 957-33번지 ","","","진흥","2004-04-01 00:00:00","I","2018-08-31 23:59:59.0","여인숙업","205060.265530502    ","451477.658296453    ","여인숙업","2","","1","2","","","","12","","Y","","","","","임대","","","","","","N"
